,,,#NAME?,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000008,00000,Allstate Insurance Group (G),267,159,0,0,93,3.2,82,5,0,0,-4,0,3,2,37090450,129906,43787963,18969,9022862,27989914,15798049,25172536,0,623042,957958,-116261,15226480,9789277,25848107,157750,7691509,321907,3089983,18310,0,0,0,68754,275,163,0,0,96,3.5,86,6,-2,0,-5,0,-2,-4,37089856,61825,43703820,1402,9111542,28253383,15450437,25125240,-91,34772,283243,-349536,16324490,9901930,25443423,93013,7416787,322771,3520512,473418,0,0,10705,4082,255,149,1,0,95,3.3,82,6,-3,-2,1,0,11,11,38646262,67064,45344670,252,9258225,28212285,17132385,25462057,0,423997,1428830,157503,15230215,9881113,26890604,59556,7120330,328712,3512495,493012,0,881,0,3273,254,146,4,0,90,3.1,78,6,-1,-4,3,0,6,6,40473500,83083,46838033,175,9618334,28700330,18137703,26397613,-4,840439,2735745,370965,14134705,10321989,28313533,61135,7387956,294839,3498789,429516,0,881,0,792,287,162,5,0,89,3.0,79,7,0,-1,5,1,-6,1,39585769,88020,46301746,944,10062202,29171256,17130490,27619409,-1,952854,2129468,648,15577813,10489084,29684814,81132,5890639,298417,3229803,370090,0,881,0,1119,323,180,5,0,90,3.5,82,8,1,0,3,0,-5,-6,39513020,84682,46327406,738,10393536,30120781,16206625,29027319,10,971245,2825297,322763,16306867,10458186,28748604,68348,6400968,264472,3231316,295718,0,77061,2000,12313,448304,-347612,1681948,1005318,-1007213,-923865
018431,00000,Ally Insurance Group (G),62,24,-76,1,84,1.8,69,10,-5,-6,3,4,-26,-26,2985536,55556,3483359,16898,1175385,2076504,1406855,531878,0,93148,-725337,246537,988369,268079,2373180,0,365756,0,0,0,0,0,0,0,84,41,62,1,88,3.1,62,11,-3,-7,-1,1,-4,-4,2813416,46487,3114321,18417,1105092,1765462,1348858,559485,0,-19567,13158,200572,420199,211534,2315691,0,293557,0,0,0,0,0,0,0,95,41,-13,1,92,2.3,63,8,-1,-3,-2,3,-12,-12,2562494,48792,2815139,18231,1016175,1631984,1183155,465476,0,26057,-138821,410200,412653,239492,1833740,0,288493,0,0,0,0,0,0,0,96,42,-4,2,99,2.9,62,6,-1,-2,1,1,-7,-7,2476191,31089,2642117,15110,937300,1546486,1095631,494897,0,-5462,6271,390353,351453,204199,1629481,0,456357,0,0,0,0,0,0,0,98,45,3,2,98,2.9,61,7,-1,-3,4,1,-3,-3,2347237,25800,2497254,15296,899400,1437338,1059915,475371,0,-2318,-80848,668848,389270,220870,1306079,0,372310,0,0,0,0,0,0,0,133,56,-12,4,92,2.6,69,9,-1,-3,3,3,-30,-30,1972052,26002,2115796,18309,834526,1368986,746810,428285,0,14098,1291,330601,272563,168993,1405627,0,235824,0,0,0,0,0,0,0,-501400,-57996,-165703,-87524,-35716,-313105
018449,00000,Ambac Financial Group (G),24,22,-50,4,121,4.3,133,0,-26,-19,-99,4,28,-99,5965515,6845,7964517,0,1934462,6937597,1026920,249945,0,-443941,-2038414,527013,142532,2762206,4664341,0,-858,0,8144,0,0,0,0,0,30,28,-40,5,316,6.9,135,0,42,-64,-99,7,-52,-51,5863167,1575,7624494,0,1700424,7129200,495293,141119,0,0,387055,678487,-103702,66971,4550843,0,-858,0,150144,0,0,0,0,0,113,104,-25,20,41,7.6,133,0,8,53,14,6,-80,80,5172986,1060,5815410,0,1358741,5715410,100000,105343,0,0,457943,480640,-193102,65600,3775930,0,41,0,196824,0,0,0,0,0,12,11,-13,2,54,7.4,117,0,-99,-6,-99,4,740,740,5749026,-1108,5918359,0,1093607,5078097,840262,90914,0,0,623837,249222,-426813,66761,4068208,0,41,0,267025,0,0,0,0,0,70,64,-30,14,440,7.4,165,0,-34,-99,-99,5,-88,56,4423421,-517,4466950,0,902693,4366950,100000,65291,0,1500,-840936,311493,-453761,1470349,2370067,0,41,0,56486,0,0,0,0,0,9,9,-16,1,0,6.1,151,0,-99,-96,76,4,525,524,4783826,-60,4826528,0,647936,4201732,624795,53443,0,14749,-30821,145642,-296189,472776,2771451,0,41,0,7420,0,0,0,0,0,225051,-531627,-395293,740262,-740262,524795
003133,10103,American Agricultural Insurance Company,191,76,-6,2,109,1.9,72,23,-3,1,-8,2,2,2,876655,81612,1132444,65250,96294,638440,494004,366007,0,-35609,4158,143093,335253,75643,605251,0,119931,0,8381,0,0,0,0,0,247,83,-5,1,114,1.5,85,30,-7,-5,-20,4,-13,-13,763921,111170,1089728,70051,96304,659549,430179,339216,0,-3498,-129038,280758,418970,64324,380135,0,94647,0,8381,0,0,0,0,0,217,64,-20,0,115,1.1,72,15,-10,-10,-19,2,2,2,823939,75764,1041034,60346,53441,600913,440121,328502,0,0,35825,227225,247290,50336,484396,0,103513,0,8381,0,0,0,0,425,192,70,21,0,94,1.3,66,21,3,-7,-19,1,11,11,913785,27957,1093112,30845,68103,603854,489258,296321,0,1000,103705,131734,136012,65237,638405,0,127172,0,16000,0,0,0,0,419,159,56,-14,0,84,1.3,60,13,-5,0,-16,1,7,7,969078,35798,1105115,21864,58753,579426,525690,323603,0,825,68114,160024,197915,67198,659525,0,134724,0,14640,0,0,0,0,131,157,56,3,0,84,1.3,59,13,-3,-10,-16,1,3,3,1028960,16579,1152577,20503,61878,611420,541156,299439,0,10300,73957,133836,158056,68220,737846,0,143299,0,13497,0,0,0,0,483,10716,-63825,9942,49136,36432,15467
000124,00000,American Family Insurance Group (G),154,122,0,0,96,3.2,70,2,-11,-13,-5,0,15,15,10710918,58493,12643039,44830,2416933,7745714,4897325,5975100,2293,9726,176594,176402,4542289,1710145,7398236,0,2517486,248232,361402,0,0,7711,0,0,150,117,-2,1,98,3.1,71,2,-3,-13,-4,0,2,1,10720548,221020,12795522,65917,2326050,7777684,5017838,5956440,2027,2954,-178362,558639,4626019,1960103,7071624,0,2382171,243636,441332,0,0,7195,83,102,145,113,4,0,99,3.0,69,2,-4,-6,-1,0,8,8,11103641,66740,13145199,62659,2458669,7749187,5396013,6052260,2058,36356,281621,361130,4443773,1756300,7535544,0,2418277,235654,535922,0,0,6699,86,955,143,110,4,0,96,2.6,71,2,-2,-6,0,1,7,7,12233475,71486,14122214,50560,2585566,8330517,5791697,6303811,2231,67646,386794,401988,4431084,1857134,7710437,0,3126537,228943,716173,0,0,6326,449,15322,152,112,6,0,95,2.8,73,2,-3,-4,1,1,4,4,12863349,120804,15179712,109925,2770361,9149629,6030083,6721412,1377,77488,651736,467568,3993948,2467297,8046132,0,3363246,231272,746678,0,0,6892,0,431,154,112,8,0,92,2.4,72,2,-4,-4,0,1,8,8,13623865,162463,16162697,142954,3048399,9659606,6503090,7175017,1521,274094,664236,616550,3781659,2918019,8437119,0,3299547,238093,850301,0,0,7777,0,63371,653025,120512,367458,395685,238386,473007
018540,00000,American International Group (G),190,68,-6,1,103,4.0,102,6,19,26,-26,3,5,-2,83574717,2103021,106212936,756387,12359370,77393577,28819360,20329183,0,-495480,2968352,6991766,14012502,7507024,64614547,252627,3446008,0,8144902,0,0,0,772,120390,187,70,0,1,103,4.3,97,7,1,18,-4,1,-2,-2,85378992,1852685,103623292,277269,11371336,75495970,28127322,20049605,0,-256580,-2382783,1813815,15897340,7906481,72094831,7155,2827221,0,8319386,0,0,0,845,171114,171,66,-3,1,96,4.4,99,9,4,5,-6,0,4,0,85458796,1736716,105577961,836699,10629934,76445881,29132080,19336808,0,132577,531403,3734134,13761085,8345081,69267739,5636,3189992,0,8964697,120333,0,0,821,165865,160,72,3,1,89,5.0,99,9,1,6,-1,0,-6,15,84399918,1376233,100703001,843607,11410839,73286948,27416053,19855657,0,153114,570069,1695014,14508978,8011118,67694462,4151,3119567,0,10323628,1385085,0,0,470,117992,208,68,-5,1,81,4.5,101,8,1,4,14,1,1,-4,83552229,1253245,98460882,602069,10892272,70642677,27818204,19239550,0,781923,359313,1123123,13494092,7936839,63821017,40363,4223306,0,11475230,2817582,11979,0,1203,9497,211,74,3,1,90,4.6,112,10,12,13,14,2,-6,-17,80800424,1058702,99151044,729251,11419238,73013166,26137879,19562991,0,499149,-470933,224962,14414114,8678415,61306724,83101,2520215,0,12626321,3905586,17290,10150,1689,69883,1282240,-692038,1004759,-1716028,402152,-1680325
018565,00000,American National P&C Group (G),194,146,-1,0,101,4.1,72,6,-10,-9,-16,1,0,0,1929100,7178,2250338,1802,457500,1544117,706220,1035981,0,1786,17069,101128,743475,367521,1589469,20881,180442,14204,22974,0,0,0,0,0,194,144,-3,0,101,4.0,71,5,-8,-13,-10,1,-2,-2,1866502,15764,2180129,3087,440559,1488162,691966,1007075,0,1833,-48596,35151,770837,373378,1610583,21276,164112,13866,19782,0,0,0,0,0,153,118,-3,0,98,3.8,65,3,-6,-10,-8,0,19,19,1970395,16946,2277461,1701,434119,1455098,822363,968304,0,-86602,94589,170995,689422,357402,1582441,17816,168841,13399,16169,0,0,0,0,0,140,109,2,0,95,3.7,63,4,-5,-8,-5,0,10,10,2087333,5135,2381463,1665,441678,1476907,904557,975188,0,4112,84956,140170,613451,358125,1675902,18186,226528,12986,13561,0,0,0,0,0,134,103,4,0,92,3.5,61,3,-5,-9,-3,0,9,9,2204830,4199,2490964,2756,452448,1506884,984080,1021004,0,14401,104905,105715,599983,383652,1817579,10346,245478,12674,13031,0,0,0,0,0,139,102,3,0,91,3.3,60,4,-4,-7,-2,0,5,5,2271567,12214,2580346,2619,467279,1546605,1033741,1049472,0,14373,91196,110538,621430,404871,1883798,4051,252952,12236,7083,0,0,0,0,0,1303,-14254,130396,82194,79523,49662
004009,00000,Ameriprise P&C Companies (G),177,171,6,0,92,4.9,58,0,-3,-6,-2,0,1,1,866430,2388,983276,0,214381,571933,411343,707467,0,17825,52486,4691,495732,187574,862839,0,-419,-684,0,0,0,0,0,0,180,172,5,0,96,5.2,57,0,7,-1,2,0,5,5,924092,444,1040426,0,231812,609380,431046,731662,0,-22662,64499,-20956,535801,203720,946223,0,-285,-890,0,0,0,0,0,0,182,173,8,0,97,5.1,58,0,11,8,12,0,7,7,977588,545,1110399,0,257552,648173,462226,803761,0,13137,53371,-7103,578910,212045,985904,0,-136,-1077,0,0,0,0,0,0,176,167,10,0,98,4.8,58,0,5,7,5,0,15,4,1136121,1446,1270520,0,296172,739807,530714,877027,0,-17771,105062,27304,608794,235843,1110383,0,-54,-1512,0,0,0,0,0,0,188,179,13,0,102,4.6,60,0,11,14,9,1,6,-4,1255237,3086,1416164,0,341964,856220,559944,991132,0,-20691,67185,-22839,739389,265496,1279928,0,-54,-1798,0,0,0,0,0,0,164,156,7,0,107,4.2,59,0,11,18,5,1,22,-9,1497895,1893,1663568,0,366798,979966,683603,1062330,0,-37271,69845,-6400,806991,287815,1487363,0,-54,-1661,0,18646,0,0,0,0,5958,19703,31180,68488,29231,123658
018211,00000,Amerisafe Insurance Group (G),85,65,-12,0,81,2.5,72,3,-6,-16,-33,1,-1,-1,796913,1249,1029423,3289,111493,709035,320388,236645,3176,6566,33674,107170,138762,76975,684109,0,21,5613,0,0,0,0,0,0,104,82,24,0,87,3.2,73,5,-2,-15,0,0,-2,-2,810186,1405,1040805,3743,118699,726408,314397,260148,1590,1252,56447,50714,150418,80256,740008,0,11482,5583,0,0,0,0,0,0,121,96,21,0,87,3.2,76,6,-2,-4,18,0,3,3,856583,3734,1133722,4431,140528,809790,323932,290585,1581,7169,72507,118423,154578,86575,725874,0,6796,5471,0,0,0,0,0,0,125,100,13,0,83,2.9,72,5,-4,-6,6,1,9,9,953695,1041,1236204,2385,164296,881911,354293,325027,1704,13832,101931,159126,147539,93294,779898,0,9328,5344,0,0,0,0,0,0,128,101,7,0,81,2.6,73,5,-7,-12,-3,1,7,7,1052885,1373,1353940,3045,168576,976198,377742,373102,1094,20752,127445,79996,151727,108065,965214,0,28,5146,0,0,0,0,0,0,128,101,-1,0,77,2.6,74,6,-13,-21,-22,1,-2,-2,1076888,822,1382208,3081,167983,1010843,371365,368625,500,26422,115220,49796,157130,110891,1021198,0,31,4364,0,0,0,0,0,0,-3089,-5991,9535,30361,23449,-6377
004071,00000,Amerisure Companies (G),130,66,-6,0,95,3.5,85,20,-4,-8,-24,0,9,9,1898872,22647,2243593,8577,240469,1570242,673351,461967,6045,9923,-8280,46507,285684,244428,1452387,37449,188958,13753,100399,0,0,0,0,0,149,75,13,0,95,3.6,88,28,-4,-8,4,0,0,0,1851505,42885,2257888,34393,253713,1584839,673049,486842,5991,9318,32473,70984,276804,238300,1388127,33361,228049,13718,109522,0,0,0,0,0,151,79,14,0,94,3.6,86,19,-3,-5,17,0,9,9,1937253,52988,2366624,39199,280001,1633751,732873,555075,8725,12702,62378,75003,292189,262646,1423402,29018,217044,13437,178892,0,0,0,0,0,157,83,15,0,93,3.6,86,18,0,-6,18,0,10,10,2081732,50553,2536073,37393,306467,1732307,803766,637896,10352,18909,109169,99078,305237,283301,1483243,25717,226794,13081,232324,0,0,0,0,0,160,85,8,0,92,3.3,85,19,0,0,17,0,5,5,2161986,46761,2649734,42913,326687,1806727,843007,694483,12107,24879,93978,69514,327531,316196,1568664,24479,247399,12541,239389,0,0,0,0,0,168,89,8,0,89,2.8,83,18,1,2,14,1,4,4,2231929,47679,2726325,40513,344371,1851144,875180,764985,12516,36222,91802,41751,363720,333424,1696931,16719,237247,12029,227187,0,0,0,0,0,52990,-302,59824,70893,39241,32173
018522,00000,Amica Mutual Group (G),68,63,7,0,94,3.5,43,3,-1,-5,-2,0,5,5,3572517,5592,4122952,10289,764904,1782623,2340329,1436802,114096,30503,91143,87603,830315,499127,1872706,0,1508649,52864,49431,0,0,1265,0,0,74,69,6,0,100,3.6,46,3,-1,-2,-1,0,-3,-3,3551061,5900,4162853,11898,812879,1902433,2260419,1539105,117855,-27101,70054,22399,1019984,493407,1891762,0,1533941,50441,51292,0,0,1226,0,0,75,70,6,0,101,3.2,47,3,-2,-3,-4,1,5,5,3779239,5867,4432929,12259,865018,2055396,2377533,1629586,122388,32210,113339,129257,941148,544910,1940765,0,1609744,48280,50006,0,0,1187,0,0,73,66,6,0,95,2.7,46,3,-3,-4,-3,1,11,11,4269063,7715,4881814,15514,916958,2232113,2649701,1740652,128161,-4902,218416,123793,943940,573474,2213981,0,1826626,47516,55998,0,0,1149,0,0,69,67,5,0,92,2.6,46,3,-5,-5,-2,1,4,4,4445033,5003,5067402,12403,959628,2307647,2759755,1828524,136064,51456,167746,202955,994311,609839,2200437,0,1929230,45579,65404,0,0,1428,0,0,76,74,6,0,99,2.4,50,3,-4,-7,-4,1,-5,-5,4263986,3669,4965718,12493,1013363,2354454,2611264,1925587,142277,2271,-33728,185401,1263937,668404,2152878,0,1778318,43778,94609,7620,0,1381,0,0,106212,-79910,117113,272168,110055,-148491
018533,00000,AmTrust Group (G),274,86,7,6,91,2.9,71,20,0,-6,-9,1,6,5,2158744,54373,3003374,15964,642010,1874956,1128418,888617,3965,30202,66042,365686,402876,460150,1630503,12838,132161,2083,15475,0,0,0,0,0,291,91,7,6,97,2.7,77,21,2,1,-4,1,2,-1,2374816,85076,3439519,16287,678635,2293292,1146228,932311,4574,34718,-52337,308734,559839,463571,1951589,12406,72556,3475,22713,0,0,0,1373,0,303,91,11,6,99,2.6,80,18,2,5,0,1,11,7,2680727,56317,3954278,15007,753928,2680078,1274200,963166,4005,25916,19951,320901,515469,490277,2120651,36043,164853,7645,29935,0,0,0,158,0,352,76,-7,7,91,2.5,85,27,-9,-4,-10,1,11,7,3144514,56013,4835770,21918,793449,3426195,1409575,708983,4847,27560,-154043,371138,488573,448313,2536050,36016,143779,7872,25164,0,0,0,158,0,401,95,46,8,86,2.6,90,30,3,-4,-1,2,18,0,3411286,93472,5786629,-35197,945992,4126990,1659639,1088086,5834,94161,21109,431733,585675,495711,2824268,35842,92338,7644,18794,0,0,0,158,0,424,126,43,9,85,2.3,101,31,2,8,7,3,7,2,4335770,144769,7205588,9294,1247321,5425055,1780533,1833691,12531,92627,533373,705364,690771,610920,3297780,35071,224171,5789,67369,0,0,0,158,0,59237,17810,127972,135375,250064,120894
000166,00000,Andover Companies Pool (G),84,44,-1,0,78,3.2,49,16,-2,-4,-2,0,7,7,1478521,20824,1733493,96732,198301,765170,968324,415764,0,17008,70305,661284,191073,193792,407174,0,395030,15034,0,0,0,0,0,0,89,47,4,0,99,2.6,55,18,4,-3,-6,1,-2,-2,1492469,29816,1807563,117324,201523,855295,952267,436234,0,-1817,-7092,325036,277743,200503,397050,0,756046,14336,0,0,0,0,0,0,91,48,7,0,103,2.7,57,19,0,2,1,2,6,6,1580525,68002,1949417,165294,215394,944694,1004723,462389,0,9800,31215,350886,269740,195559,395617,0,820469,13554,0,0,0,0,0,0,79,40,3,0,82,2.6,48,16,-2,-2,6,1,21,21,1855319,27371,2151881,135056,227517,934860,1217020,479745,0,310,99265,376836,216341,214332,411249,0,1054186,13048,0,0,0,0,0,0,75,39,6,0,73,2.7,48,16,-2,-4,4,1,11,11,2040829,25797,2374025,141644,241108,1026532,1347493,511146,0,22965,119203,329723,207892,213953,420060,0,1277300,13746,0,0,0,0,0,0,77,39,-1,0,84,2.9,48,17,-2,-4,0,1,-2,-2,1972881,30645,2317773,158097,248724,993955,1323818,503879,0,17244,-5484,305014,301672,250021,414997,0,1232522,18491,0,0,0,1857,0,0,61710,-16056,52456,212297,130473,-23674
018220,00000,Arbella Insurance Group (G),214,131,1,0,95,3.3,64,1,-5,-8,-9,0,1,1,923367,6030,1248199,0,327259,772737,475463,623528,98,5490,32815,21688,358350,269038,858151,0,28226,0,15303,0,0,0,0,0,260,155,2,0,105,3.2,100,5,-1,-5,1,4,-14,-14,888907,290794,1793816,299283,336065,1384550,409266,598760,105,-2036,-88764,20572,473799,263453,802598,0,48849,0,16889,0,0,0,0,0,238,140,6,0,103,2.9,72,6,-5,-4,4,2,18,17,957702,66303,1455983,82005,357142,973651,482333,660112,115,-1805,50353,27221,357956,292372,850679,0,70400,0,9403,0,0,0,0,0,234,137,7,0,93,2.5,68,5,-3,-7,1,1,9,9,1049218,68075,1506484,64697,380276,981087,525398,737372,97,-7406,80790,15878,398170,304491,929597,0,96736,0,7007,0,0,0,0,0,228,135,5,0,93,2.4,67,5,0,-2,0,1,7,10,1121384,57723,1575273,53485,402637,1012630,562643,743672,203,23756,90191,45650,368351,299635,943839,0,129278,0,2617,0,0,0,0,0,258,157,6,1,100,2.4,77,5,-2,-3,-13,2,-9,-9,1120658,84864,1656061,58205,430921,1144273,511788,784046,127,-9335,44807,45601,479115,312020,944683,0,127758,0,2617,0,0,0,0,0,5809,-66197,73067,43065,37454,-50855
018484,00000,Arch Insurance Group (G),239,44,-5,6,89,2.7,76,6,-1,-1,-24,1,4,0,2455200,89845,3101799,14266,179801,2072495,1029304,466801,475,1620,55018,242345,269634,214945,2217373,0,-32455,0,4350,0,0,0,0,0,255,88,87,6,100,2.4,83,5,-2,-3,18,3,-6,-8,2726992,162691,3419762,30099,353607,2450508,969254,827941,243,10663,264121,227607,310453,322540,2493210,0,-35839,0,3539,0,0,0,0,0,275,105,21,6,103,2.2,90,10,-1,-4,41,3,1,-2,3164832,190150,4033993,36215,422043,3056040,977954,1043998,358,-8638,379573,344799,353791,403053,2808394,0,-38685,0,15883,0,0,0,0,0,251,79,-7,5,98,1.6,87,10,-1,-2,5,1,24,8,3367821,99018,4306168,41531,419141,3089132,1217035,867203,423,5974,137040,369922,407821,390094,2867754,0,50202,0,21566,0,0,0,0,0,273,82,13,6,92,1.6,84,11,-3,-4,-8,1,8,1,3885770,85900,4823135,44602,464921,3504962,1318172,1096798,513,61832,378802,247089,322737,432338,3514599,0,73933,0,21808,0,0,0,0,0,261,75,-3,7,90,1.5,90,11,-3,-5,-13,1,6,6,4399293,95188,5374155,54276,467787,3974783,1399372,1030577,531,52522,232141,254429,403131,433823,3811297,0,72202,0,28133,0,0,0,0,0,43366,-60051,8700,239082,101137,81200
004019,00000,Argo Group (G),141,50,-20,2,81,3.8,86,18,-5,-10,-3,0,5,5,2739335,129711,3187746,34543,336664,2346315,841431,437790,1714,21127,-75134,212512,323150,275568,2214703,255,288702,0,23164,0,0,0,0,0,142,55,2,2,79,4.8,87,17,-2,-9,-7,0,-8,-8,2635063,60971,3026518,5824,320005,2248865,777653,433374,596,23252,11497,160946,262993,264039,2010257,259,391214,0,72318,0,0,0,0,0,148,57,5,2,83,3.7,88,18,-1,-3,3,0,0,0,2601199,69955,2997260,10571,329001,2218189,779070,449738,-50,36905,-26019,107335,273338,268855,1902195,335,498909,330,92095,0,0,0,0,0,144,55,1,2,83,3.0,86,15,-3,-4,13,0,5,5,2665061,38133,2990501,4280,336658,2172596,817905,442017,727,25299,25690,279121,224483,252278,1714305,1062,505821,330,161864,0,0,0,0,-10,152,60,6,3,82,2.5,91,17,0,-3,14,1,-3,-3,2628869,46506,2963070,3354,349873,2172628,790442,476247,-716,28421,30678,146010,246487,241232,1702426,1676,537107,330,235786,0,0,0,0,2264,150,61,10,4,84,2.3,91,19,2,2,17,1,8,6,2717946,34388,3100136,2933,375494,2245615,854521,522361,555,29789,67142,148510,223394,260033,1812922,2115,499837,330,244122,0,0,0,0,2914,38505,-63778,1417,38835,-27463,64079
018371,00000,Arrowpoint Capital Group (G),0,0,0,0,999,4.6,91,0,-12,11,0,1,-5,-5,1873798,82293,2040394,1207,8304,1719212,321182,-18569,0,-3239,-230907,47086,127452,162994,1771166,4993,18179,114,6516,63,0,0,0,0,0,0,999,0,999,4.1,88,0,-10,-2,0,2,-8,-8,1656088,68594,1764900,1684,6716,1470497,294404,3009,0,-40744,-186765,81111,184670,116795,1476399,5924,85444,103,5553,55,0,0,0,416,0,0,-99,0,999,4.3,93,0,-17,-9,0,2,-7,-7,1391700,147575,1581269,449,5737,1307827,273442,-3023,0,-9707,-243484,71442,186743,119626,1235872,2890,73098,91,5205,47,0,0,0,154,0,1,999,0,999,3.8,91,0,-12,-14,0,2,-5,-5,1422111,111477,1558108,2791,4818,1297657,260451,857,0,-10445,50423,132376,-57865,65669,1172099,14487,89962,80,10991,39,0,0,0,0,0,0,-99,0,999,3.3,90,0,11,8,0,2,-4,-9,1402232,65399,1486528,1719,3781,1237481,249048,417,0,-131,-44192,113537,-6877,98618,1156949,14900,89093,68,27020,31,0,0,0,0,0,0,0,0,999,3.2,93,0,-5,10,0,1,-7,-7,1267546,81089,1362870,2464,2822,1132034,230835,-134,0,-489,-139103,53109,76222,99362,1043178,2913,124769,65,42674,22,0,0,0,0,-16774,-26779,-20961,-12991,-11404,-18212
018523,00000,Assurant P&C Group (G),342,183,-8,11,72,4.9,87,5,-4,-4,-3,0,-4,-4,2563707,51570,3224492,11294,1161905,2090324,1134168,2097881,0,250069,407040,126364,629480,991023,2129388,41458,8102,28920,58864,170563,0,0,0,0,357,196,7,13,70,4.6,89,6,-2,-4,-6,0,0,-3,2676020,51374,3377633,9882,1305731,2244222,1133411,2193394,0,179860,497956,159577,711633,991021,2202091,33694,8755,28487,63607,179371,0,0,0,0,336,198,16,11,72,4.5,91,5,-4,-2,-8,0,15,10,2979293,47014,3904510,10951,1581175,2606689,1297821,2481047,0,268831,579976,157677,793386,1053698,2422143,96926,9534,27732,65960,199061,0,0,0,0,360,209,11,9,71,4.0,95,14,-2,-4,-1,0,6,6,3273637,45285,4392057,7823,1809913,3021340,1370717,2777941,0,205210,705166,237452,853272,1251157,2595204,113698,10487,26651,74807,214297,0,0,0,0,437,202,-7,11,75,3.9,95,12,-1,-1,-2,0,-4,-4,3328075,43488,4361425,19189,1645667,3043892,1317533,2650906,0,216840,426888,325242,933343,1334019,2509399,128424,11686,26092,81008,245282,0,0,0,0,485,200,-13,13,78,4.2,98,9,-5,0,-9,2,-13,-13,2962019,40587,3840644,20392,1480041,2691072,1149572,2266436,0,224670,300237,158900,831484,1172588,2234621,145905,13184,25634,115072,265319,0,0,2785,0,-48525,-757,164410,72896,-53184,-167961
004017,00000,Assured Guaranty Group (G),26,15,-32,3,0,3.2,82,4,5,662,-26,1,-4,-3,10951337,74804,11598581,52489,3601470,8267888,3330693,494417,0,55006,-398848,1164373,1001010,273214,8798622,12482,606694,0,369165,0,0,0,0,0,16,10,-18,3,0,3.3,77,2,-16,-17,-3,0,17,18,11018254,92200,11650743,41675,3364433,7754061,3896682,421466,0,127281,304948,968397,-16358,276766,8976996,34540,649554,0,371223,0,0,0,0,0,11,7,-20,3,46,3.5,70,2,5,-23,4,0,11,12,10624544,53243,11179284,30903,3016719,6862282,4317002,326937,0,-91660,-309665,829370,853917,246889,8799381,38114,639007,0,314991,0,0,0,0,0,26,9,14,0,44,3.3,71,1,-7,3,3,1,-3,-13,10977154,18723,11410854,676,2832959,7231518,4179336,390274,0,83827,514379,1288343,-247587,339686,8788325,15785,800799,0,71268,0,0,0,0,10319,7,5,-34,1,0,3.2,63,0,-7,-17,-11,1,22,24,11149850,-4203,11544300,258,2629201,6435173,5109127,219171,0,148296,620319,975744,-559118,338042,9170253,16791,810041,0,150261,0,0,0,0,18580,6,4,-19,1,0,3.5,65,1,8,18,0,2,-14,-12,9987519,-19665,10359410,1598,2291344,5976137,4383272,184582,0,184352,50952,374568,-14057,240953,8679584,0,781262,0,89403,0,0,29776,0,31773,-142645,565988,420320,162334,932968,77292
012007,10639,Attorneys' Liability Assr Society RRG,560,48,-9,0,85,2.2,77,0,-2,0,8,1,7,7,174644,8596,185919,0,18,135084,50835,24097,0,1672,19755,48185,14622,-7182,126460,0,0,0,0,0,0,0,0,0,563,41,-5,0,78,2.0,62,0,-2,-3,-25,1,11,11,127765,5747,137142,0,103,80466,56676,28902,0,2928,-28691,50710,6371,52709,77055,0,0,0,0,0,0,0,0,0,542,39,0,0,80,1.3,84,0,3,-2,-17,1,5,5,112200,37454,153695,0,41,94464,59231,21544,0,3517,-26059,64232,43112,4270,47967,0,0,0,0,0,0,0,0,0,423,32,11,0,93,0.7,68,0,6,10,-7,1,36,2,231311,847,239131,0,24,158812,80319,81755,0,2060,106208,90874,-18048,-6111,140437,0,0,0,0,0,0,0,0,0,61,41,839,0,114,1.5,137,0,39,53,0,7,640,-4,2002960,26401,2036039,0,558,1441892,594147,246806,0,1731,5944,113075,231868,36581,934171,0,659679,0,80902,0,0,0,0,0,62,40,-8,0,107,3.2,141,0,2,70,-1,3,-6,-6,1928090,2560,1944690,0,68,1387540,557151,214855,0,8262,53573,107104,193991,30649,869507,950,609131,0,159199,0,0,0,0,0,3277,5841,2555,21089,513828,-36997
