006675,65757,Shelter Life Insurance Company,Shelter Life Insurance Company,Shelter Life Ins Co,Shelter Life Insurance Company,Shelter Life Insurance Company,006675,N,000000,Shelter Insurance Companies,020180,006675,Shelter Mutual Insurance Company,002319,Shelter Life Insurance Company,006675,...,Shelter Mutual Insurance Company,002319,430740882,,65757,00123,100.00,Columbia,UNITED STATES,United States,...,573-446-5730,65218-0001,MO,Missouri,1817 West Broadway,...,...,573-445-8441,Ricky L. Means,President & CEO,www.shelterinsurance.com,In Business,...,"Life, Annuity, and Accident",...,Affiliated Single Company,Operating Company,None,Insurance,Exclusive/Captive Agent ,...,Stock,...,1959,1958,...,...,...,...,...,...,"Ricky L. Means, President and Chief Executive Officer",...,...,...,...,...,...,Andrés Jiménez; David R. Monday; Deborah L. Douglas; Don A. McCubbin; H. Baker Kurrus; J. David Moore; Madison M. Moore; Ricky L. Means; Stephen E. Erdel,"Madison M. Moore, Executive Vice President; S. Daniel Clapp, Executive Vice President; Teresa K. Magruder, Executive Vice President and Treasurer","Randa C. Rawlins, Secretary and General Counsel",...,...,...,...,...,...,...,"Ricky L. Means, President and Chief Executive Officer","Randa C. Rawlins, Secretary and General Counsel","Rockne Corbin, Senior Vice President","Teresa K. Magruder, Executive Vice President and Treasurer",...,"Christina M. Workman, Vice President; David N. Abbott, Vice President; Francis L. Thompson IV, Vice President; Henry L. Montgomery, Jr., Vice President; John Rooney, Vice President; Marsha L. Carter, Vice President"
007053,68896,Southern Farm Bureau Life Insurance Co,Southern Farm Bureau Life Insurance Co,Southern Farm Bureau Life Ins Co,Southern Farm Bureau Life Insurance Company,Southern Farm Bureau Life Insurance Co,007053,Y,007053,...,000000,007053,...,000000,Southern Farm Bureau Life Insurance Co,007053,...,...,000000,640283583,KL4V6Y2IFYCHCZRT1288,68896,00000,0.00,Jackson,UNITED STATES,United States,...,601-981-9894,39205,MS,Mississippi,P.O. Box 78,...,...,601-981-7422,Harry R. Veach,Chairman & President,www.sfbli.com,In Business,...,"Life, Annuity, and Accident",...,Unaffiliated Single Company,Operating Company,None,Insurance,Independent Agency ,...,Stock,...,1946,1946,...,"Richard G. Fielding, Senior Vice President, Chief Actuary and Chief Risk Officer",...,...,"Harry R. Veach, Chairman of the Board and President",...,"Randy M. Johns, Executive Vice President and Chief Executive Officer","Robert E. Ward, Jr., Senior Vice President and Chief Financial Officer",...,"Lus Brown, Senior Vice President and Chief Investment Officer",...,...,...,"Billy R. Magee; David M. McCormick; Eddie A. Melton; Gerald W. Long; Gordon Metz, Jr.; Harry L. Ott, Jr.; Harry R. Veach; Jim T. Harper; John L. Hoblick, Sr.; Joseph B. Schirard, Jr.; Larry B. Wooten; Mark E. Haney; Michael W. White; Rich E. Hillman; Robert Q. Fountain, Jr.; Ronald R. Anderson; Russell W. Boening; Scott Whitford; Wayne F. Pryor; William K. Coleman","Randy M. Johns, Executive Vice President and Chief Executive Officer","Joseph A. Purvis, Senior Vice President, Secretary and General Counsel",...,...,...,...,...,...,"Richard G. Fielding, Senior Vice President, Chief Actuary and Chief Risk Officer","Harry R. Veach, Chairman of the Board and President","Joseph A. Purvis, Senior Vice President, Secretary and General Counsel","Billy E. Sims, Senior Vice President; David B. Hurt, Senior Vice President; Joseph A. Purvis, Senior Vice President, Secretary and General Counsel; Lus Brown, Senior Vice President and Chief Investment Officer; Richard G. Fielding, Senior Vice President, Chief Actuary and Chief Risk Officer; Robert E. Ward, Jr., Senior Vice President and Chief Financial Officer",...,...,"Wayne F. Pryor, First Vice President"
070126,00000,State Farm Life Group (G),State Farm Life Group,State Farm Life Group,State Farm Life Group,State Farm Mutual Automobile Ins Co,002479,N,007080,State Farm Life Group,070126,070126,...,000000,State Farm Life Group,070126,...,State Farm Mutual Automobile Ins Co,002479,000000000,,00000,00000,0.00,Bloomington,UNITED STATES,United States,...,309-766-5779,61710,IL,Illinois,One State Farm Plaza,D-2,...,309-766-2311,Michael L. Tipsord,President & CEO,www.statefarm.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Exclusive/Captive Agent ,...,Stock,...,0,1929,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
069740,00000,Sun Life Financial Group (G),Sun Life Financial Group,Sun Life Finl Group,Sun Life Financial Group,Sun Life Financial Inc,050913,N,009867,Sun Life Life and Health Companies,070497,069740,...,000000,...,000000,...,Sun Life Financial Inc,050913,000000000,,00000,00000,0.00,Wellesley Hills,UNITED STATES,United States,...,781-239-1682,02481-5699,MA,Delaware,One Sun Life Executive Park,...,...,781-237-6030,...,...,www.sunlife.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,...,...,...,...,0,1970,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070469,00000,Swiss Re Life Group (G),Swiss Re Life Group,Swiss Re Life Group,Swiss Re Life Group,Swiss Re Life & Health America Inc,007283,N,000000,...,000000,070469,...,000000,...,000000,...,Swiss Re Ltd,058838,000000000,,00000,00000,0.00,...,...,United States,...,...,00000,...,...,...,...,...,...,...,...,...,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,...,...,...,...,0,0,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070123,00000,Symetra Life Group (G),Symetra Life Group,Symetra Life Group,Symetra Life Group,Symetra Financial Corporation,051207,N,007017,Symetra Life Group,070123,070123,...,000000,Symetra Life Group,070123,...,Sumitomo Life Insurance Company,085054,000000000,,00000,00000,0.00,Seattle,UNITED STATES,United States,csmail@symetra.com,...,98124-1690,WA,Iowa,P.O. Box 34690,...,...,425-256-8000,Tom Marra,President & CEO,www.symetra.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,"Broker, Independent Agency",...,Stock,...,0,1957,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
008443,82759,Tennessee Farmers Life Insurance Company,Tennessee Farmers Life Insurance Company,TN Farmers Life Ins Co,Tennessee Farmers Life Insurance Company,Tennessee Farmers Life Insurance Company,008443,Y,008443,Tennessee Farmers Life Group,070467,008443,...,000000,Tennessee Farmers Life Group,070467,Farm Bureau Insurance of TN,...,000000,620905063,,82759,00000,0.00,Columbia,UNITED STATES,United States,sonny.scoggins@fbitn.com,615-840-8690,38402-0998,TN,Tennessee,P.O. Box 988,...,...,931-388-7872,"Matthew M. Scoggins, Jr.",CEO,www.fbitn.com,In Business,...,"Life, Annuity, and Accident",...,Affiliated Single Company,Operating Company,None,Insurance,Exclusive/Captive Agent ,...,Stock,...,1973,1973,...,"John Condo, Actuary",...,...,...,...,"Matthew Scoggins, Jr., Chief Executive Officer","Wayne Merrill, Chief Financial Officer",...,...,...,...,"Bruce Purvis, M.D., Medical Director","Catherine Via; Charles R. Hancock; David Mitchell; David Richesin; Eric Mayberry; Jack Sanders; James Haskew, Jr.; Jane May; Jason Luckey; Jeff Aiken; Joseph A. Bryant; Josh Ogle; Malcolm Burchfiel; Mike Scudder; Robert Earhart; Willard Brown",...,...,...,...,...,"Jeff Pannell, Chief Marketing Officer",...,"Neal Townsend, Chief Operating Officer",...,"Jeff Aiken, President","Ed Lancaster, Secretary",...,...,...,"Eric Mayberry, Vice President"
069600,00000,Thrivent Financial for Lutherans Group (G),Thrivent Financial for Lutherans Group,Thrivent Finl for Lutherans Group,Thrivent Financial for Lutherans Group,Thrivent Financial for Lutherans,006008,N,006008,Thrivent Financial for Lutherans Group,069600,069600,...,000000,Thrivent Financial for Lutherans Group,069600,...,Thrivent Financial for Lutherans,006008,000000000,,00000,00000,0.00,Minneapolis,UNITED STATES,United States,...,...,55415-1624,MN,Wisconsin,625 Fourth Avenue South,...,...,800-847-4836,Bradford L. Hewitt,CEO,www.thrivent.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Independent Agency ,...,Fraternal,...,0,1902,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070362,00000,TIAA Group (G),TIAA Group,TIAA Group,TIAA Group,Teachers Insurance & Ann Assn of America,007112,N,007112,TIAA Group,070362,070362,...,000000,TIAA Group,070362,...,Teachers Insurance & Ann Assn of America,007112,000000000,,00000,00000,0.00,New York,UNITED STATES,United States,...,800-842-5916,10017-3206,NY,New York,730 Third Avenue,...,...,212-490-9000,"Roger Ferguson, Jr.",President & CEO,www.tiaa.org,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Direct Response ,...,Stock,...,0,1918,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
069195,00000,Tokio Marine US Life Group (G),Tokio Marine US Life Group,Tokio Marine US Life Group,Tokio Marine US Life Group,Delphi Financial Group Inc,058036,N,000000,Tokio Marine US Life Group,069195,069195,...,000000,...,000000,...,"Tokio Marine Holdings, Inc.",058633,000000000,,00000,00000,0.00,...,...,United States,...,...,00000,...,...,...,...,...,...,...,...,...,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Not Available ,...,Stock,...,0,0,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070265,00000,Torchmark Companies (G),Torchmark Companies,Torchmark Cos,Torchmark Companies,Torchmark Corporation,058103,N,006629,Torchmark Companies,070265,070265,...,000000,...,000000,...,Torchmark Corporation,058103,000000000,,00000,00000,0.00,Birmingham,UNITED STATES,United States,...,205-325-2502,35202,AL,Nebraska,P.O. Box 2612,...,...,205-325-2722,Andrew W. King,President & CMO,www.libertynational.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,"Independent Agency, Broker",...,Stock,...,0,1929,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
069845,00000,Trustmark Insurance Group (G),Trustmark Insurance Group,Trustmark Ins Group,Trustmark Insurance Group,Trustmark Insurance Group Inc,051166,N,006165,Trustmark Insurance Group,069845,069845,...,000000,...,000000,...,Trustmark Mutual Holding Company,050844,000000000,,00000,00000,0.00,Lake Forest,UNITED STATES,United States,...,847-615-3910,60045-2581,IL,Illinois,400 Field Drive,...,...,847-615-1500,David M. McDonough,CEO,www.trustmarkinsurance.com,In Business,...,"Life, Annuity, and Accident",Medical Non-HMO,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,"Broker, Independent Agency",...,Stock,...,0,1913,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
007178,69973,United Life Insurance Company,United Life Insurance Company,United Life Ins Co,United Life Insurance Company,United Life Insurance Company,007178,N,000000,United Fire and Casualty Group,020190,007178,United Fire & Casualty Company,000928,United Life Insurance Company,007178,United Fire Group,"United Fire Group, Inc.",058589,426061188,,69973,00248,100.00,Cedar Rapids,UNITED STATES,United States,ir@unitedfiregroup.com,319-286-2512,52407-3909,IA,Iowa,P.O. Box 73909,...,...,319-399-5700,Randy A. Ramlo,President,www.ufginsurance.com,In Business,...,"Life, Annuity, and Accident",...,Affiliated Single Company,Operating Company,None,Insurance,"Independent Agency, Broker",...,Stock,...,1962,1962,...,...,...,...,...,...,...,...,...,...,...,...,...,Dawn M. Jaffray; Jack B. Evans; John A. Rife; Michael J. Sheeley; Michael T. Wilkins; Randy A. Ramlo,...,...,...,"Julia A. Sherman, Vice President and Manager",...,...,...,"Michael J. Sheeley, Vice President and Chief Operating Officer",...,"Randy A. Ramlo, President","Jean Newlin, Secretary",...,"Dawn M. Jaffray, Treasurer",...,"Julia A. Sherman, Vice President and Manager; Michael J. Sheeley, Vice President and Chief Operating Officer"
069973,00000,UnitedHealth Group (G),UnitedHealth Group,UnitedHealth Group,UnitedHealth Group,UnitedHealth Group Incorporated,058106,N,008290,UnitedHealth Group,020442,069973,...,000000,...,000000,...,UnitedHealth Group Incorporated,058106,000000000,,00000,00000,0.00,Hartford,UNITED STATES,United States,...,612-936-3095,06103,CT,Connecticut,185 Asylum Street,City Place,...,877-832-7734,...,...,www.unitedhealthgroup.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,"Independent Agency, Broker",...,Stock,...,0,1972,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
069743,00000,Unum Insurance Group (G),Unum Insurance Group,Unum Ins Group,Unum Insurance Group,Unum Group,058110,N,006256,Unum Insurance Group,069743,069743,...,000000,Unum Insurance Group,069743,Unum,Unum Group,058110,000000000,,00000,00000,0.00,Chattanooga,UNITED STATES,United States,...,...,37402-1330,TN,Maine,1 Fountain Square,...,...,423-294-1011,Thomas R. Waten,"Chairman, President & CEO",www.unum.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,"Broker, Independent Agency",...,Stock,...,0,1966,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070364,00000,USAA Life Group (G),USAA Life Group,USAA Life Group,USAA Life Group,United Services Automobile Association,000934,N,007146,USAA Life Group,070364,070364,...,000000,USAA Life Group,070364,...,United Services Automobile Association,000934,000000000,,00000,00000,0.00,San Antonio,UNITED STATES,United States,...,210-498-6729,78288,TX,Texas,9800 Fredericksburg Road,...,...,210-498-8000,Brandon D. Carter,President,www.usaa.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Direct Response ,...,Stock,...,0,1963,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070153,00000,Voya Financial Group (G),Voya Financial Group,Voya Finl Group,Voya Financial Group,Voya Financial Inc.,050817,N,006895,Voya Financial Group,070153,070153,...,000000,Voya Financial Group,070153,...,Voya Financial Inc.,050817,000000000,,00000,00000,0.00,Atlanta,UNITED STATES,United States,...,...,30327-4390,GA,Connecticut,"5780 Powers Ferry Road, NW",...,...,212-309-8200,"Rodney O. Martin, Jr.",CEO,www.voya.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Independent Agency ,...,Stock,...,0,1976,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
069754,00000,Western & Southern Financial Group (G),Western & Southern Financial Group,Western & Southern Finl Group,Western & Southern Financial Group,Western & Southern Mutual Holding Co,050735,N,007243,Western & Southern Financial Group,069754,069754,...,000000,Western & Southern Financial Group,069754,...,Western & Southern Mutual Holding Co,050735,000000000,,00000,00000,0.00,Cincinnati,UNITED STATES,United States,...,513-629-1871,45202,OH,Ohio,400 Broadway,...,...,513-629-1800,John F. Barrett,"Chairman, President & CEO",www.westernsouthernlife.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,"Independent Agency, Career Agent",...,Mutual,...,0,1888,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070435,00000,Wilton Re US Group (G),Wilton Re US Group,Wilton Re US Group,Wilton Re US Group,Wilton Reassurance Company,060560,N,077621,Wilton Re US Group,070435,070435,...,000000,Wilton Re US Group,070435,...,Wilton Re Ltd,051608,000000000,,00000,00000,0.00,Norwalk,UNITED STATES,United States,...,203-762-4401,06850,CT,Minnesota,20 Glover Avenue,4th Floor,...,203-762-4400,Chris C. Stroup,"Chairman, President & CEO",www.wiltonre.com,In Business,...,"Life, Annuity, and Accident",...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Not Available ,...,Stock,...,0,2004,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
007259,57320,Woodmen of World Life Insurance Soc,Woodmen of World Life Insurance Soc,Woodmen of World Life Ins Soc,Woodmen of the World Life Insurance Society,Woodmen of World Life Insurance Soc,007259,N,000000,...,000000,007259,...,000000,Woodmen of World Life Insurance Soc,007259,WoodmenLife,...,000000,470339250,,57320,00000,0.00,Omaha,UNITED STATES,United States,...,402-449-7732,68102,NE,Nebraska,1700 Farnam Street,...,...,402-342-1890,Larry R. King,President & CEO,www.woodmen.org,In Business,...,"Life, Annuity, and Accident",...,Unaffiliated Single Company,Operating Company,None,Insurance,Exclusive/Captive Agent ,...,Fraternal,...,1890,1891,...,"Randy Rotschafer, Vice President and Chief Actuary",...,...,...,...,"Larry R. King, President and Chief Executive Officer",...,...,...,...,...,...,"Daniel W. Rice III; Danny E. Cummins; Daryl J. Doise; Denise M. McCauley; James W. Bosler III; James W. Shaver; Larry R. King; Mark L. Schreier; Michael C. Shealy; Patrick L. Dees; Robert T. Maher; Ronald H. Aldridge; Wesley A. Dodd, Jr.","Denise M. McCauley, Executive Vice President and Secretary; Patrick L. Dees, Executive Vice President; Robert T. Maher, Executive Vice President and Treasurer",...,...,...,...,...,...,...,...,"Larry R. King, President and Chief Executive Officer","Denise M. McCauley, Executive Vice President and Secretary","Elvis Anderson, Senior Vice President","Robert T. Maher, Executive Vice President and Treasurer",...,"Annette M. Devine, Vice President; C. Shawn Bengtson, Vice President; Karla J. Gochenour, Vice President; Lee A. Janecek, Vice President; Matthew E. Ellis, Vice President; Randall D. Horrocks, Vice President; Randy Rotschafer, Vice President and Chief Actuary; Raymond G. Smolinski, Vice President; Spencer T. Owen, Vice President; Steve McKern, Vice President"
070972,00000,Aetna Health Group (G),Aetna Health Group,Aetna Health Group,Aetna Health Group,Aetna Inc.,058700,N,068700,...,000000,070972,...,000000,...,000000,...,Aetna Inc.,058700,000000000,,00000,00000,0.00,Blue Bell,UNITED STATES,United States,...,...,19422,PA,Pennsylvania,980 Jolly Road,...,...,800-872-3862,...,...,www.aetna.com,In Business,...,Health,...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Not Available ,...,...,...,0,1981,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070964,00000,Anthem Health Companies (G),Anthem Health Companies,Anthem Health Cos,Anthem Health Companies,"Anthem, Inc.",058180,N,068970,Anthem Health Companies,070964,070964,...,000000,...,000000,...,"Anthem, Inc.",058180,000000000,,00000,00000,0.00,Woodland Hills,UNITED STATES,United States,...,...,91367,CA,California,21555 Oxnard Street,...,...,805-557-6655,...,...,www.bluecrossca.com,In Business,...,Health,...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,...,...,...,...,0,1982,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070971,00000,Arkansas BC/BS Group (G),Arkansas BC/BS Group,Arkansas Blue Cross/Blue Shield Group,Arkansas Blue Cross/Blue Shield Group,USAble Mutual Insurance Company,009586,N,009586,Arkansas BC/BS Group,070971,070971,...,000000,...,000000,...,USAble Mutual Insurance Company,009586,000000000,,00000,00000,0.00,Little Rock,UNITED STATES,United States,...,501-378-3258,72201,AR,Arkansas,601 South Gaines,...,...,501-378-2000,P. Mark White,President & CEO,www.arkansasbluecross.com,In Business,...,Health,...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Not Available ,...,Mutual,...,0,1948,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070909,00000,Blue Cross & Blue Shield of Florida Grp (G),Blue Cross & Blue Shield of Florida Grp,BCBS of FL Group,Blue Cross & Blue Shield of Florida Group,Blue Cross and Blue Shield of FL Inc,068174,N,068174,Blue Cross & Blue Shield of Florida Grp,070909,070909,...,000000,Blue Cross & Blue Shield of Florida Grp,070909,Florida Blue,GuideWell Mutual Holding Corporation,033945,000000000,,00000,00000,0.00,Jacksonville,UNITED STATES,United States,...,904-905-4177,32236,FL,Florida,P.O. Box 60729,...,...,904-791-6111,Patrick Geraghty,"Chairman, President & CEO",www.bcbsfl.com,In Business,...,Health,Blue Cross/Blue Shield,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,"Independent Agency, Direct Response",...,Mutual,...,0,1980,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070914,00000,Blue Cross & Blue Shield of NC Group (G),Blue Cross & Blue Shield of NC Group,BCBS of NC Group,Blue Cross and Blue Shield of North Carolina Group,Blue Cross & BS of NC,064070,N,000000,Blue Cross & Blue Shield of NC Group,070914,070914,...,000000,...,000000,...,Blue Cross & BS of NC,064070,000000000,,00000,00000,0.00,Chapel Hill,UNITED STATES,United States,...,...,27514-2201,NC,North Carolina,1830 US 15-501 North,...,...,...,...,...,...,In Business,...,Health,Blue Cross/Blue Shield,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Not Available ,...,Non-Profit,...,0,0,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070894,00000,Blue Cross & Blue Shield of SC Group (G),Blue Cross & Blue Shield of SC Group,BCBS of SC Group,Blue Cross & Blue Shield of SC Group,Blue Cross&Blue Shield of South Carolina,001727,N,001727,...,000000,070894,...,000000,...,000000,...,Blue Cross&Blue Shield of South Carolina,001727,000000000,,00000,00000,0.00,Columbia,UNITED STATES,United States,...,803-870-8656,29219,SC,South Carolina,2501 Faraway Drive,...,...,803-788-0222,...,...,www.SouthCarolinaBlues.com,In Business,...,Health,...,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,...,...,...,...,0,1946,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
070915,00000,Blue Cross & Blue Shield of TN Group (G),Blue Cross & Blue Shield of TN Group,BCBS of TN Group,Blue Cross & Blue Shield of Tennessee Group,BlueCross BlueShield of Tennessee Inc,064002,N,064002,Blue Cross & Blue Shield of TN Group,070915,070915,...,000000,...,000000,...,BlueCross BlueShield of Tennessee Inc,064002,000000000,,00000,00000,0.00,Chattanooga,UNITED STATES,United States,...,423-752-8331,37402,TN,Tennessee,801 Pine Street,...,...,423-755-5600,...,...,www.bcbst.com,In Business,...,Health,Blue Cross/Blue Shield,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Not Available ,...,Stock,...,0,1945,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
060080,55433,Blue Cross and Blue Shield of Alabama,Blue Cross and Blue Shield of Alabama,BCBS of AL,Blue Cross and Blue Shield of Alabama,Blue Cross and Blue Shield of Alabama,060080,N,000000,Blue Cross & Blue Shield of AL Group,069177,060080,Blue Cross and Blue Shield of Alabama,060080,...,000000,...,Blue Cross and Blue Shield of Alabama,060080,630103830,,55433,00570,0.00,Birmingham,UNITED STATES,United States,...,...,35244,AL,Alabama,450 Riverchase Parkway East,...,...,205-220-2100,Terry D. Kellogg,CEO,www.bcbsal.org,In Business,...,Health,Blue Cross/Blue Shield,Affiliated Single Company,Operating Company,None,Insurance,"Career Agent, Broker",...,Stock,...,1936,1936,...,...,...,...,...,...,"Terry D. Kellogg, Chief Executive Officer",...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"Michael L. Patterson, Secretary",...,"Cynthia M. Vice, Treasurer",...,...
020455,00000,Blue Cross and Blue Shield of MA Group (G),Blue Cross and Blue Shield of MA Group,BCBS of MA Group,Blue Cross and Blue Shield of MA Group,Blue Cross and Blue Shield of MA,064562,N,064562,Blue Cross and Blue Shield of MA Group,020455,020455,...,000000,...,000000,...,Blue Cross and Blue Shield of MA,064562,000000000,,00000,00000,0.00,Boston,UNITED STATES,United States,...,...,02215,MA,Massachusetts,401 Park Drive,...,...,617-246-5000,...,...,www.bcbsma.com,In Business,...,Health,Blue Cross/Blue Shield,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,...,...,Non-Profit,...,0,1937,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
064465,53589,Blue Cross Blue Shield of Arizona Inc,Blue Cross Blue Shield of Arizona Inc,Blue Cross Blue Shield of AZ Inc,"Blue Cross Blue Shield of Arizona, Inc.",Blue Cross Blue Shield of Arizona Inc,064465,N,000000,...,000000,064465,...,000000,...,000000,...,...,000000,860004538,,53589,00000,0.00,Phoenix,UNITED STATES,United States,...,602-864-5308,85002,AZ,Arizona,P.O. Box 13466,...,...,602-864-4100,Richard L. Boals,President & CEO,www.azblue.com,In Business,...,Health,Blue Cross/Blue Shield,Unaffiliated Single Company,Operating Company,None,Insurance,Not Available ,...,Non-Profit,...,1939,1939,...,"Audrey L. Halvorson, Vice President and Chief Actuary",...,...,...,...,"Richard L. Boals, President and Chief Executive Officer","Karen M. Abraham, Senior Vice President and Chief Financial Officer","Elizabeth A. Messina, Senior Vice President and Chief Information Officer","Cameron A. Black, Chief Investment Officer and Vice President",...,...,...,"Alton J. Washington; Barbara Jo Ralston; Danny C. Coleman; Gary L. Trujillo; Harry A. Papp; James S. Pignatelli; Kathleen A. Holmes Goeppinger, Ph.D.; Kay J. McKay; Lattie F. Coor, Ph.D.; Mara G. Aspinall; Rebecca L. Burnham; Richard H. Dozer; Richard L. Boals; Robert B. Bulla; Thomas C. Rothe, M.D.; William J. Post","Sandra L. Gibson, Chief Operating Officer and Executive Vice President","Deanna Salazar, Senior Vice President and General Counsel",...,...,...,...,...,"Sandra L. Gibson, Chief Operating Officer and Executive Vice President","Helen J. Chandler, Senior Vice President and Chief Officer; Vishu J. Jhaveri, M.D., Senior Vice President and Chief Medical Officer","Richard L. Boals, President and Chief Executive Officer","Rebecca L. Burnham, Secretary","Deanna Salazar, Senior Vice President and General Counsel; Elizabeth A. Messina, Senior Vice President and Chief Information Officer; Helen J. Chandler, Senior Vice President and Chief Officer; Jeffrey M. Stelnik, Senior Vice President; Karen M. Abraham, Senior Vice President and Chief Financial Officer; Vishu J. Jhaveri, M.D., Senior Vice President and Chief Medical Officer",...,...,"Audrey L. Halvorson, Vice President and Chief Actuary; Cameron A. Black, Chief Investment Officer and Vice President; William D. Arthur, Vice President"
020262,00000,Blue Cross Blue Shield of Michigan Group (G),Blue Cross Blue Shield of Michigan Group,Blue Cross Blue Shield of MI Group,Blue Cross Blue Shield of Michigan Group,Blue Cross Blue Shield of MI Mutual Ins,060081,N,060081,...,000000,020262,...,000000,...,000000,...,Blue Cross Blue Shield of MI Mutual Ins,060081,000000000,,00000,00000,0.00,Detroit,UNITED STATES,United States,...,313-225-6777,48226,MI,Michigan,600 E. Lafayette,...,...,313-225-9000,Daniel J. Loepp,President & CEO,www.bcbsm.com,In Business,...,Health,Blue Cross/Blue Shield,A.M. Best Consolidated Group,Data Consolidation,None,Insurance,Independent Agency ,...,Non-Profit,...,0,1975,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
